drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,start,end,times_sampled,possible_samples,oversampling_ratio
drummer8,drummer8/session1,drummer8/session1/14,hiphop,hiphop,94,1,4-4,drummer8/session1/14_hiphop_94_beat_4-4.mid,drummer8/session1/14_hiphop_94_beat_4-4.wav,163.051894,train,32.423,35.423,9,18.175315666666666,0.16559145274325976
drummer8,drummer8/session1,drummer8/session1/3,hiphop,hiphop,90,1,4-4,drummer8/session1/3_hiphop_90_beat_4-4.mid,drummer8/session1/3_hiphop_90_beat_4-4.wav,39.356964,train,18.691,21.691,6,0.5594939999999999,0.4573523506538767
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,24.975,27.975,10,9.080102166666666,0.2620531041356321
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,27.853,30.853,10,11.292603166666666,0.23482333094092717
drummer1,drummer1/session1,drummer1/session1/81,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/81_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/81_dance-breakbeat_170_beat_4-4.wav,56.392619,train,28.999,31.999,9,0.3987698333333345,0.47878606241004695
drummer5,drummer5/eval_session,drummer5/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.081886,test,11.781,14.781,7,0.34698099999999954,0.4763861509918156
drummer7,drummer7/session2,drummer7/session2/87,hiphop,hiphop,75,1,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train,46.797,49.797,9,14.986944500000003,0.1876020516076985
drummer7,drummer7/session1,drummer7/session1/16,hiphop,hiphop,100,1,4-4,drummer7/session1/16_hiphop_100_beat_4-4.mid,drummer7/session1/16_hiphop_100_beat_4-4.wav,43.255,test,21.881,24.881,7,0.2091666666666674,0.48549300658883365
drummer7,drummer7/session2,drummer7/session2/123,hiphop,hiphop,140,1,4-4,drummer7/session2/123_hiphop_140_beat_4-4.mid,drummer7/session2/123_hiphop_140_beat_4-4.wav,109.976676,train,35.243,38.243,9,9.329446,0.24550660178163597
drummer3,drummer3/session2,drummer3/session2/25,hiphop,hiphop,92,1,4-4,drummer3/session2/25_hiphop_92_beat_4-4.mid,drummer3/session2/25_hiphop_92_beat_4-4.wav,39.133157,validation,8.059,11.059,6,0.5221928333333326,0.4599680010483182
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,15.233,18.233,10,4.000208333333333,0.3571375425960923
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,62.124,65.124,10,6.060316499999999,0.3113263676964274
drummer8,drummer8/session1,drummer8/session1/23,hiphop,hiphop,70,1,4-4,drummer8/session1/23_hiphop_70_beat_4-4.mid,drummer8/session1/23_hiphop_70_beat_4-4.wav,191.755389,train,131.414,134.414,9,22.9592315,0.14080438698909264
drummer7,drummer7/session3,drummer7/session3/38,hiphop,hiphop,67,1,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train,28.59,31.59,9,1.124684666666667,0.4444582866679568
drummer8,drummer8/eval_session,drummer8/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.wav,43.866368,test,40.673,43.673,7,0.31106133333333386,0.47872666367090155
drummer3,drummer3/session2,drummer3/session2/26,hiphop,hiphop,92,1,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train,38.455,41.455,9,0.9956988333333339,0.4501936357859788
drummer7,drummer7/session3,drummer7/session3/92,hiphop,hiphop,70,1,4-4,drummer7/session3/92_hiphop_70_beat_4-4.mid,drummer7/session3/92_hiphop_70_beat_4-4.wav,140.560738,train,112.498,115.498,9,14.426789666666664,0.19208777916348163
drummer7,drummer7/session3,drummer7/session3/106,hiphop,hiphop,70,1,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train,0.324,3.324,9,0.15059683333333318,0.4917712015906576
drummer3,drummer3/session2,drummer3/session2/25,hiphop,hiphop,92,1,4-4,drummer3/session2/25_hiphop_92_beat_4-4.mid,drummer3/session2/25_hiphop_92_beat_4-4.wav,39.133157,validation,16.519,19.519,6,0.5221928333333326,0.4599680010483182
drummer3,drummer3/session2,drummer3/session2/26,hiphop,hiphop,92,1,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train,48.933,51.933,9,0.9956988333333339,0.4501936357859788
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,5.266,8.266,10,6.060316499999999,0.3113263676964274
drummer1,drummer1/session1,drummer1/session1/81,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/81_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/81_dance-breakbeat_170_beat_4-4.wav,56.392619,train,17.819,20.819,9,0.3987698333333345,0.47878606241004695
drummer8,drummer8/eval_session,drummer8/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.wav,43.866368,test,38.413,41.413,7,0.31106133333333386,0.47872666367090155
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,7.761,10.761,10,4.000208333333333,0.3571375425960923
drummer1,drummer1/session1,drummer1/session1/80,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/80_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/80_dance-breakbeat_170_beat_4-4.wav,108.466858,train,91.113,94.113,9,9.077809666666667,0.24892396163996933
drummer8,drummer8/session1,drummer8/session1/3,hiphop,hiphop,90,1,4-4,drummer8/session1/3_hiphop_90_beat_4-4.mid,drummer8/session1/3_hiphop_90_beat_4-4.wav,39.356964,train,6.378,9.378,6,0.5594939999999999,0.4573523506538767
drummer5,drummer5/eval_session,drummer5/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.081886,test,0.306,3.306,7,0.34698099999999954,0.4763861509918156
drummer8,drummer8/session1,drummer8/session1/14,hiphop,hiphop,94,1,4-4,drummer8/session1/14_hiphop_94_beat_4-4.mid,drummer8/session1/14_hiphop_94_beat_4-4.wav,163.051894,train,95.585,98.585,9,18.175315666666666,0.16559145274325976
drummer7,drummer7/session1,drummer7/session1/16,hiphop,hiphop,100,1,4-4,drummer7/session1/16_hiphop_100_beat_4-4.mid,drummer7/session1/16_hiphop_100_beat_4-4.wav,43.255,test,36.832,39.832,7,0.2091666666666674,0.48549300658883365
drummer7,drummer7/session3,drummer7/session3/106,hiphop,hiphop,70,1,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train,12.954,15.954,9,0.15059683333333318,0.4917712015906576
drummer7,drummer7/session2,drummer7/session2/123,hiphop,hiphop,140,1,4-4,drummer7/session2/123_hiphop_140_beat_4-4.mid,drummer7/session2/123_hiphop_140_beat_4-4.wav,109.976676,train,61.43,64.43,9,9.329446,0.24550660178163597
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,102.702,105.702,10,11.292603166666666,0.23482333094092717
drummer8,drummer8/session1,drummer8/session1/23,hiphop,hiphop,70,1,4-4,drummer8/session1/23_hiphop_70_beat_4-4.mid,drummer8/session1/23_hiphop_70_beat_4-4.wav,191.755389,train,117.339,120.339,9,22.9592315,0.14080438698909264
drummer1,drummer1/eval_session,drummer1/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer1/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer1/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.119242,test,26.947,29.947,7,0.35320700000000027,0.4759827922700939
drummer7,drummer7/session3,drummer7/session3/38,hiphop,hiphop,67,1,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train,38.212,41.212,9,1.124684666666667,0.4444582866679568
drummer7,drummer7/session3,drummer7/session3/92,hiphop,hiphop,70,1,4-4,drummer7/session3/92_hiphop_70_beat_4-4.mid,drummer7/session3/92_hiphop_70_beat_4-4.wav,140.560738,train,2.314,5.314,9,14.426789666666664,0.19208777916348163
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,98.412,101.412,10,9.080102166666666,0.2620531041356321
drummer7,drummer7/session2,drummer7/session2/87,hiphop,hiphop,75,1,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train,20.142,23.142,9,14.986944500000003,0.1876020516076985
drummer1,drummer1/session1,drummer1/session1/80,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/80_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/80_dance-breakbeat_170_beat_4-4.wav,108.466858,train,83.013,86.013,9,9.077809666666667,0.24892396163996933
drummer8,drummer8/eval_session,drummer8/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer8/eval_session/6_hiphop-groove6_87_beat_4-4.wav,43.866368,test,4.31,7.31,7,0.31106133333333386,0.47872666367090155
drummer7,drummer7/session3,drummer7/session3/92,hiphop,hiphop,70,1,4-4,drummer7/session3/92_hiphop_70_beat_4-4.mid,drummer7/session3/92_hiphop_70_beat_4-4.wav,140.560738,train,86.931,89.931,9,14.426789666666664,0.19208777916348163
drummer8,drummer8/session1,drummer8/session1/23,hiphop,hiphop,70,1,4-4,drummer8/session1/23_hiphop_70_beat_4-4.mid,drummer8/session1/23_hiphop_70_beat_4-4.wav,191.755389,train,43.011,46.011,9,22.9592315,0.14080438698909264
drummer7,drummer7/session3,drummer7/session3/106,hiphop,hiphop,70,1,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train,9.005,12.005,9,0.15059683333333318,0.4917712015906576
drummer7,drummer7/session3,drummer7/session3/38,hiphop,hiphop,67,1,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train,7.851,10.850999999999999,9,1.124684666666667,0.4444582866679568
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,37.24,40.24,10,6.060316499999999,0.3113263676964274
drummer3,drummer3/session2,drummer3/session2/26,hiphop,hiphop,92,1,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train,30.483,33.483000000000004,9,0.9956988333333339,0.4501936357859788
drummer8,drummer8/session1,drummer8/session1/14,hiphop,hiphop,94,1,4-4,drummer8/session1/14_hiphop_94_beat_4-4.mid,drummer8/session1/14_hiphop_94_beat_4-4.wav,163.051894,train,132.871,135.871,9,18.175315666666666,0.16559145274325976
drummer5,drummer5/eval_session,drummer5/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.081886,test,27.447,30.447,7,0.34698099999999954,0.4763861509918156
drummer7,drummer7/session2,drummer7/session2/123,hiphop,hiphop,140,1,4-4,drummer7/session2/123_hiphop_140_beat_4-4.mid,drummer7/session2/123_hiphop_140_beat_4-4.wav,109.976676,train,14.376,17.375999999999998,9,9.329446,0.24550660178163597
drummer1,drummer1/eval_session,drummer1/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer1/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer1/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.119242,test,6.906,9.905999999999999,7,0.35320700000000027,0.4759827922700939
drummer7,drummer7/session2,drummer7/session2/87,hiphop,hiphop,75,1,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train,41.321,44.321,9,14.986944500000003,0.1876020516076985
drummer1,drummer1/session1,drummer1/session1/81,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/81_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/81_dance-breakbeat_170_beat_4-4.wav,56.392619,train,44.945,47.945,9,0.3987698333333345,0.47878606241004695
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,43.96,46.96,10,11.292603166666666,0.23482333094092717
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,11.91,14.91,10,4.000208333333333,0.3571375425960923
drummer7,drummer7/session1,drummer7/session1/16,hiphop,hiphop,100,1,4-4,drummer7/session1/16_hiphop_100_beat_4-4.mid,drummer7/session1/16_hiphop_100_beat_4-4.wav,43.255,test,39.012,42.012,7,0.2091666666666674,0.48549300658883365
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,107.865,110.865,10,9.080102166666666,0.2620531041356321
drummer7,drummer7/session3,drummer7/session3/106,hiphop,hiphop,70,1,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train,20.084,23.084,9,0.15059683333333318,0.4917712015906576
drummer8,drummer8/session1,drummer8/session1/23,hiphop,hiphop,70,1,4-4,drummer8/session1/23_hiphop_70_beat_4-4.mid,drummer8/session1/23_hiphop_70_beat_4-4.wav,191.755389,train,46.232,49.232,9,22.9592315,0.14080438698909264
drummer1,drummer1/session1,drummer1/session1/80,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/80_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/80_dance-breakbeat_170_beat_4-4.wav,108.466858,train,22.976,25.976,9,9.077809666666667,0.24892396163996933
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,53.752,56.752,10,4.000208333333333,0.3571375425960923
drummer8,drummer8/session1,drummer8/session1/14,hiphop,hiphop,94,1,4-4,drummer8/session1/14_hiphop_94_beat_4-4.mid,drummer8/session1/14_hiphop_94_beat_4-4.wav,163.051894,train,46.299,49.299,9,18.175315666666666,0.16559145274325976
drummer7,drummer7/session3,drummer7/session3/38,hiphop,hiphop,67,1,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train,11.727,14.727,9,1.124684666666667,0.4444582866679568
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,56.613,59.613,10,11.292603166666666,0.23482333094092717
drummer3,drummer3/session2,drummer3/session2/26,hiphop,hiphop,92,1,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train,35.08,38.08,9,0.9956988333333339,0.4501936357859788
drummer7,drummer7/session2,drummer7/session2/87,hiphop,hiphop,75,1,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train,1.287,4.287,9,14.986944500000003,0.1876020516076985
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,102.17,105.17,10,9.080102166666666,0.2620531041356321
drummer7,drummer7/session3,drummer7/session3/92,hiphop,hiphop,70,1,4-4,drummer7/session3/92_hiphop_70_beat_4-4.mid,drummer7/session3/92_hiphop_70_beat_4-4.wav,140.560738,train,117.939,120.939,9,14.426789666666664,0.19208777916348163
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,10.94,13.94,10,6.060316499999999,0.3113263676964274
drummer1,drummer1/session1,drummer1/session1/81,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/81_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/81_dance-breakbeat_170_beat_4-4.wav,56.392619,train,45.986,48.986,9,0.3987698333333345,0.47878606241004695
drummer7,drummer7/session2,drummer7/session2/123,hiphop,hiphop,140,1,4-4,drummer7/session2/123_hiphop_140_beat_4-4.mid,drummer7/session2/123_hiphop_140_beat_4-4.wav,109.976676,train,20.264,23.264,9,9.329446,0.24550660178163597
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,35.585,38.585,10,11.292603166666666,0.23482333094092717
drummer7,drummer7/session2,drummer7/session2/87,hiphop,hiphop,75,1,4-4,drummer7/session2/87_hiphop_75_beat_4-4.mid,drummer7/session2/87_hiphop_75_beat_4-4.wav,143.921667,train,15.405,18.405,9,14.986944500000003,0.1876020516076985
drummer7,drummer7/session3,drummer7/session3/106,hiphop,hiphop,70,1,4-4,drummer7/session3/106_hiphop_70_beat_4-4.mid,drummer7/session3/106_hiphop_70_beat_4-4.wav,54.903581,train,16.338,19.338,9,0.15059683333333318,0.4917712015906576
drummer7,drummer7/session3,drummer7/session3/92,hiphop,hiphop,70,1,4-4,drummer7/session3/92_hiphop_70_beat_4-4.mid,drummer7/session3/92_hiphop_70_beat_4-4.wav,140.560738,train,81.598,84.598,9,14.426789666666664,0.19208777916348163
drummer7,drummer7/session3,drummer7/session3/38,hiphop,hiphop,67,1,4-4,drummer7/session3/38_hiphop_67_beat_4-4.mid,drummer7/session3/38_hiphop_67_beat_4-4.wav,60.748108,train,41.631,44.631,9,1.124684666666667,0.4444582866679568
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,19.062,22.062,10,6.060316499999999,0.3113263676964274
drummer1,drummer1/session1,drummer1/session1/80,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/80_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/80_dance-breakbeat_170_beat_4-4.wav,108.466858,train,104.137,107.137,9,9.077809666666667,0.24892396163996933
drummer7,drummer7/session2,drummer7/session2/123,hiphop,hiphop,140,1,4-4,drummer7/session2/123_hiphop_140_beat_4-4.mid,drummer7/session2/123_hiphop_140_beat_4-4.wav,109.976676,train,47.542,50.542,9,9.329446,0.24550660178163597
drummer1,drummer1/session1,drummer1/session1/81,dance/breakbeat,hiphop,170,1,4-4,drummer1/session1/81_dance-breakbeat_170_beat_4-4.mid,drummer1/session1/81_dance-breakbeat_170_beat_4-4.wav,56.392619,train,25.774,28.774,9,0.3987698333333345,0.47878606241004695
drummer8,drummer8/session1,drummer8/session1/23,hiphop,hiphop,70,1,4-4,drummer8/session1/23_hiphop_70_beat_4-4.mid,drummer8/session1/23_hiphop_70_beat_4-4.wav,191.755389,train,90.756,93.756,9,22.9592315,0.14080438698909264
drummer3,drummer3/session2,drummer3/session2/26,hiphop,hiphop,92,1,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train,16.038,19.038,9,0.9956988333333339,0.4501936357859788
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,3.395,6.395,10,4.000208333333333,0.3571375425960923
drummer8,drummer8/session1,drummer8/session1/14,hiphop,hiphop,94,1,4-4,drummer8/session1/14_hiphop_94_beat_4-4.mid,drummer8/session1/14_hiphop_94_beat_4-4.wav,163.051894,train,74.224,77.224,9,18.175315666666666,0.16559145274325976
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,39.302,42.302,10,9.080102166666666,0.2620531041356321
drummer8,drummer8/session1,drummer8/session1/4,hiphop,hiphop,90,1,4-4,drummer8/session1/4_hiphop_90_beat_4-4.mid,drummer8/session1/4_hiphop_90_beat_4-4.wav,114.480613,train,42.307,45.307,10,9.080102166666666,0.2620531041356321
drummer7,drummer7/session3,drummer7/session3/24,hiphop,hiphop,67,1,4-4,drummer7/session3/24_hiphop_67_beat_4-4.mid,drummer7/session3/24_hiphop_67_beat_4-4.wav,96.361899,test,31.603,34.603,10,6.060316499999999,0.3113263676964274
drummer8,drummer8/session1,drummer8/session1/5,hiphop,hiphop,90,1,4-4,drummer8/session1/5_hiphop_90_beat_4-4.mid,drummer8/session1/5_hiphop_90_beat_4-4.wav,127.755619,train,78.393,81.393,10,11.292603166666666,0.23482333094092717
drummer7,drummer7/session1,drummer7/session1/17,hiphop,hiphop,100,1,4-4,drummer7/session1/17_hiphop_100_beat_4-4.mid,drummer7/session1/17_hiphop_100_beat_4-4.wav,84.00125,train,60.49,63.49,10,4.000208333333333,0.3571375425960923
drummer7,drummer7/session2,drummer7/session2/80,country,pop,78,1,4-4,drummer7/session2/80_country_78_beat_4-4.mid,drummer7/session2/80_country_78_beat_4-4.wav,144.700364,train,4.001,7.001,24,0.1167273333333334,0.497579950800953
drummer8,drummer8/eval_session,drummer8/eval_session/7,pop/groove7,pop,138,1,4-4,drummer8/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer8/eval_session/7_pop-groove7_138_beat_4-4.wav,27.701112,test,0.523,3.523,4,0.6168519999999997,0.43319560601032914
drummer5,drummer5/eval_session,drummer5/eval_session/7,pop/groove7,pop,138,1,4-4,drummer5/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer5/eval_session/7_pop-groove7_138_beat_4-4.wav,27.8243,test,1.444,4.444,4,0.6373833333333332,0.43127769611454736
drummer7,drummer7/session3,drummer7/session3/11,pop/soft,pop,83,1,4-4,drummer7/session3/11_pop-soft_83_beat_4-4.mid,drummer7/session3/11_pop-soft_83_beat_4-4.wav,138.644661,validation,42.043,45.043,23,0.10744350000000225,0.4976751322577073
drummer7,drummer7/session2,drummer7/session2/105,pop,pop,132,1,4-4,drummer7/session2/105_pop_132_beat_4-4.mid,drummer7/session2/105_pop_132_beat_4-4.wav,18.890133,train,10.075,13.075,3,0.14835549999999964,0.4764392077070077
drummer1,drummer1/session1,drummer1/session1/101,dance/disco,pop,120,1,4-4,drummer1/session1/101_dance-disco_120_beat_4-4.mid,drummer1/session1/101_dance-disco_120_beat_4-4.wav,207.572917,train,27.472,30.472,24,10.595486166666667,0.3468660605660805
drummer7,drummer7/session3,drummer7/session3/22,pop/soft,pop,83,1,4-4,drummer7/session3/22_pop-soft_83_beat_4-4.mid,drummer7/session3/22_pop-soft_83_beat_4-4.wav,48.853945,validation,1.697,4.697,8,0.14232416666666659,0.49126022473722436
drummer1,drummer1/session2,drummer1/session2/10,country,pop,114,1,4-4,drummer1/session2/10_country_114_beat_4-4.mid,drummer1/session2/10_country_114_beat_4-4.wav,154.966071,train,48.657,51.657,24,1.827678500000001,0.46461783237699816
drummer1,drummer1/session3,drummer1/session3/7,dance/disco,pop,120,1,4-4,drummer1/session3/7_dance-disco_120_beat_4-4.mid,drummer1/session3/7_dance-disco_120_beat_4-4.wav,58.05,train,7.781,10.780999999999999,9,0.6749999999999989,0.4651162790697675
drummer1,drummer1/eval_session,drummer1/eval_session/7,pop/groove7,pop,138,1,4-4,drummer1/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer1/eval_session/7_pop-groove7_138_beat_4-4.wav,27.706547,test,0.568,3.568,4,0.6177578333333331,0.4331106290509604
drummer7,drummer7/session2,drummer7/session2/100,pop,pop,142,1,4-4,drummer7/session2/100_pop_142_beat_4-4.mid,drummer7/session2/100_pop_142_beat_4-4.wav,27.497345,validation,0.009,3.009,4,0.5828908333333329,0.4364057693570052
drummer7,drummer7/session2,drummer7/session2/97,pop,pop,142,1,4-4,drummer7/session2/97_pop_142_beat_4-4.mid,drummer7/session2/97_pop_142_beat_4-4.wav,33.022871,train,7.287,10.286999999999999,5,0.5038118333333337,0.4542306451792153
drummer1,drummer1/session3,drummer1/session3/6,dance/disco,pop,120,1,4-4,drummer1/session3/6_dance-disco_120_beat_4-4.mid,drummer1/session3/6_dance-disco_120_beat_4-4.wav,225.941667,train,52.39,55.39,23,14.656944500000002,0.3053885585432987
drummer7,drummer7/session2,drummer7/session2/104,pop,pop,132,1,4-4,drummer7/session2/104_pop_132_beat_4-4.mid,drummer7/session2/104_pop_132_beat_4-4.wav,48.268891,train,3.259,6.259,8,0.04481516666666785,0.4972146552942349
drummer7,drummer7/session2,drummer7/session2/96,pop,pop,142,1,4-4,drummer7/session2/96_pop_142_beat_4-4.mid,drummer7/session2/96_pop_142_beat_4-4.wav,85.468267,validation,5.082,8.082,14,0.2447111666666668,0.491410455297988
drummer7,drummer7/session2,drummer7/session2/103,pop,pop,132,1,4-4,drummer7/session2/103_pop_132_beat_4-4.mid,drummer7/session2/103_pop_132_beat_4-4.wav,47.055824,train,10.438,13.438,7,0.8426373333333332,0.4462784457881345
drummer7,drummer7/session2,drummer7/session2/101,pop,pop,142,1,4-4,drummer7/session2/101_pop_142_beat_4-4.mid,drummer7/session2/101_pop_142_beat_4-4.wav,40.460367,train,11.364,14.364,6,0.7433945,0.4448798005218292
