drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,start,end,times_sampled,possible_samples,oversampling_ratio,onset_env_mean,onset_env_std,mfcc_mean,mfcc_std,spectral_flux_mean,spectral_flux_std,spectral_contrast_mean,spectral_contrast_std,tonnetz_mean,tonnetz_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flatness_mean,spectral_flatness_std,tempogram_mean,tempogram_std,spectrum_filename
drummer7,drummer7/eval_session,drummer7/eval_session/2,funk/groove2,funk,105,1,4-4,drummer7/eval_session/2_funk-groove2_105_beat_4-4.mid,drummer7/eval_session/2_funk-groove2_105_beat_4-4.wav,36.098837,test,18.218,21.218,3,3.016472833333334,0.2493155111894602,1.7140298,4.5463533,0.15986669,0.30357704,-15.24792,85.464935,12.212697181465492,4.655157937397564,-0.0012614277535117665,0.03858097338921336,0.011857743,0.018970098,6850.985505768705,3558.7822980192204,5285.391236827438,1201.6799984914257,0.13285372,0.1371059,0.12572499929447467,0.15448671875679462,drummer7/eval_session/2_funk-groove2_105_beat_4-4_18.218-21.218.png
drummer7,drummer7/session1,drummer7/session1/13,funk,funk,102,1,4-4,drummer7/session1/13_funk_102_beat_4-4.mid,drummer7/session1/13_funk_102_beat_4-4.wav,96.460736,validation,23.825,26.825,2,14.076789333333334,0.0622014743905748,1.5096385,3.0521457,0.3984194,0.70948845,-13.415915,65.43475,11.961423510990471,5.02240659447649,0.0014835422762615518,0.03088054621663457,0.02746863,0.04347583,8319.311992414461,2928.2393768984803,5563.372915801557,949.1813259594667,0.16949116,0.1363779,0.16842634866046874,0.12138171412434297,drummer7/session1/13_funk_102_beat_4-4_23.825-26.825.png
drummer1,drummer1/session1,drummer1/session1/239,funk/purdieshuffle,funk,130,1,4-4,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4.mid,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4.wav,193.791152,test,3.178,6.178,3,29.298525333333338,0.0464417487956312,1.671522,3.8155246,0.27468655,0.49019542,-13.841173,77.21455,12.206030991148713,4.4626146774277125,-0.0001327547403450621,0.04322288734709877,0.021815697,0.030617474,7068.117497071663,3731.754397333266,5587.469178911444,1216.0943285512449,0.11391163,0.12648533,0.1705830173417402,0.1281329161452121,drummer1/session1/239_funk-purdieshuffle_130_beat_4-4_3.178-6.178.png
drummer1,drummer1/session3,drummer1/session3/16,funk,funk,117,1,4-4,drummer1/session3/16_funk_117_beat_4-4.mid,drummer1/session3/16_funk_117_beat_4-4.wav,87.074869,train,5.914,8.914,2,12.512478166666668,0.0689062190837174,1.7597694,3.9535227,0.49566144,0.9307446,-14.502299,75.3676,11.667702965235845,4.375861667278049,-0.002654793769462716,0.017140873261949994,0.037753373,0.072274014,8748.371680494829,3955.945058084981,5788.075466049951,887.4619190286986,0.17741704,0.16071385,0.19111454065052083,0.15534989526784557,drummer1/session3/16_funk_117_beat_4-4_5.914-8.914.png
drummer8,drummer8/session1,drummer8/session1/6,funk,funk,80,1,4-4,drummer8/session1/6_funk_80_beat_4-4.mid,drummer8/session1/6_funk_80_beat_4-4.wav,167.734375,train,24.851,27.851,2,25.955729166666668,0.0357708430367955,1.5178883,3.9490166,0.4222042,0.7413527,-14.353348,70.50092,12.385083734481634,5.281208283142315,0.00021458934418290202,0.048078547157936254,0.02931911,0.04560151,7022.434485339033,3299.0999509051685,5271.217601459619,1272.353898894478,0.12312552,0.13773347,0.13046700579725792,0.1362781620495047,drummer8/session1/6_funk_80_beat_4-4_24.851-27.851.png
drummer8,drummer8/session1,drummer8/session1/19,funk,funk,108,1,4-4,drummer8/session1/19_funk_108_beat_4-4.mid,drummer8/session1/19_funk_108_beat_4-4.wav,186.767511,test,36.087,39.087,3,28.127918500000003,0.0481882526131646,1.5040022,3.3816483,0.33700728,0.62004215,-14.539703,64.87908,12.551779469180527,5.08266117507724,-6.632269968571389e-05,0.025833044768080432,0.024658982,0.04575115,8014.214411761325,3206.868916013438,5493.815853282892,1090.391655500225,0.18162248,0.15317848,0.14003806546715133,0.10108761922973399,drummer8/session1/19_funk_108_beat_4-4_36.087-39.087.png
drummer8,drummer8/eval_session,drummer8/eval_session/10,soul/groove10,funk,102,1,4-4,drummer8/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer8/eval_session/10_soul-groove10_102_beat_4-4.wav,37.465668,test,12.848,15.848,3,3.2442780000000004,0.2402199261467859,1.605009,4.4145184,0.24779937,0.50766903,-18.91839,82.6034,12.130748577896437,4.895145775852047,-0.0020386036069618067,0.04869224297474038,0.016220696,0.031303316,7321.422363454573,3114.268434044443,5366.703423438993,923.9910000288274,0.13920014,0.13432346,0.1312659132781928,0.1541429209310433,drummer8/eval_session/10_soul-groove10_102_beat_4-4_12.848-15.848.png
drummer7,drummer7/session1,drummer7/session1/12,funk,funk,102,1,4-4,drummer7/session1/12_funk_102_beat_4-4.mid,drummer7/session1/12_funk_102_beat_4-4.wav,54.153159,train,5.681,8.681000000000001,3,6.0255265,0.1661952906570049,1.8166451,3.7053103,0.426867,0.7555498,-13.538366,71.393394,11.742010747664773,4.781661475763722,0.011715091517496657,0.03918860782239898,0.02870886,0.045756813,7451.549327141698,2843.790858550693,5872.416354869428,1214.3798835269333,0.142383,0.157419,0.21492458091850988,0.14901204318551445,drummer7/session1/12_funk_102_beat_4-4_5.681-8.681000000000001.png
drummer5,drummer5/session2,drummer5/session2/7,neworleans/secondline,funk,124,1,4-4,drummer5/session2/7_neworleans-secondline_124_beat_4-4.mid,drummer5/session2/7_neworleans-secondline_124_beat_4-4.wav,94.731861,train,1.624,4.6240000000000006,2,13.7886435,0.0633366634695374,1.4389247,3.9329317,0.18739212,0.31710708,-14.897576,76.29874,12.396990790730477,5.538905789630874,0.0030175219594084186,0.0398946389204303,0.014618184,0.022590255,4688.023095325964,2141.9820972120956,4156.411912116222,716.758481792164,0.062444482,0.09804235,0.14409554090650345,0.12436071640089837,drummer5/session2/7_neworleans-secondline_124_beat_4-4_1.624-4.6240000000000006.png
drummer8,drummer8/eval_session,drummer8/eval_session/3,soul/groove3,funk,86,1,4-4,drummer8/eval_session/3_soul-groove3_86_beat_4-4.mid,drummer8/eval_session/3_soul-groove3_86_beat_4-4.wav,44.626427,test,1.116,4.116,3,4.437737833333333,0.201674223213075,1.9283917,4.443428,0.23722449,0.3923677,-16.630013,76.90361,12.01951744934376,4.9184485167844025,0.009476248560769647,0.04174308223716657,0.015920436,0.025587028,7727.089125428121,2445.206247250866,5546.088984209419,831.6394986723905,0.13598277,0.13031852,0.18994494020206878,0.18855104736926287,drummer8/eval_session/3_soul-groove3_86_beat_4-4_1.116-4.116.png
drummer5,drummer5/eval_session,drummer5/eval_session/4,soul/groove4,funk,80,1,4-4,drummer5/eval_session/4_soul-groove4_80_beat_4-4.mid,drummer5/eval_session/4_soul-groove4_80_beat_4-4.wav,47.945312,test,0.568,3.568,2,5.990885333333334,0.1251425791118013,1.3880601,3.9102902,0.07121435,0.15152809,-23.059124,91.54067,12.334283887750138,4.8930479368554005,0.003868630498819861,0.03992011956708501,0.005598721,0.009991982,8114.635728989219,3962.365663282932,5139.306883697409,960.8418041653173,0.17732622,0.14903429,0.14021199518560823,0.1398354687101265,drummer5/eval_session/4_soul-groove4_80_beat_4-4_0.568-3.568.png
drummer8,drummer8/eval_session,drummer8/eval_session/1,funk/groove1,funk,138,1,4-4,drummer8/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer8/eval_session/1_funk-groove1_138_beat_4-4.wav,27.706547,test,4.374,7.374,3,1.6177578333333331,0.3248329717882203,1.5192349,3.796627,0.25351468,0.4415248,-15.198115,80.852135,11.971199544776708,4.799624998697933,-0.0036559517997549404,0.04585951360004085,0.017478868,0.029024407,6130.481631888828,2714.0196918880893,5584.281499763143,1232.6043968609904,0.094836794,0.13633215,0.14408614538592002,0.13593710312341395,drummer8/eval_session/1_funk-groove1_138_beat_4-4_4.374-7.374.png
drummer1,drummer1/session1,drummer1/session1/126,funk/fast,funk,125,1,4-4,drummer1/session1/126_funk-fast_125_beat_4-4.mid,drummer1/session1/126_funk-fast_125_beat_4-4.wav,137.38,validation,60.148,63.148,2,20.896666666666665,0.0436744795457854,1.7601886,2.9555027,0.3574217,0.4632057,-9.506947,59.256783,11.764033546547267,4.289423698431692,-0.002571626175372346,0.038153675844780986,0.027346125,0.031399712,9077.628702480099,2749.2872209258576,5998.986290870735,654.2086472438577,0.2079289,0.15523441,0.17791422208929383,0.13719452123503975,drummer1/session1/126_funk-fast_125_beat_4-4_60.148-63.148.png
drummer7,drummer7/session3,drummer7/session3/130,soul,funk,105,1,4-4,drummer7/session3/130_soul_105_beat_4-4.mid,drummer7/session3/130_soul_105_beat_4-4.wav,27.389306,train,14.062,17.061999999999998,2,2.564884333333333,0.2190636009543286,1.7346051,4.304719,0.16654515,0.26020086,-15.9193125,76.1844,12.055744586537477,4.806721819020467,0.0038971949203161316,0.03645692665435425,0.012028527,0.017041653,8678.400490609292,2756.215089570421,5944.971372748125,732.3304879177857,0.20140019,0.15102889,0.15857664943984956,0.14110699753952832,drummer7/session3/130_soul_105_beat_4-4_14.062-17.061999999999998.png
drummer8,drummer8/session1,drummer8/session1/9,funk,funk,96,1,4-4,drummer8/session1/9_funk_96_beat_4-4.mid,drummer8/session1/9_funk_96_beat_4-4.wav,99.579427,train,50.977,53.977,2,14.596571166666669,0.0602534095722402,1.320858,3.6899703,0.380936,0.6588048,-17.090864,80.841415,12.651803511763353,5.712566142432805,0.007562910496114823,0.029696911947577505,0.027099771,0.047109112,5878.810182899136,4421.839363565641,4265.898049935587,1199.9459426481858,0.12175366,0.14113821,0.1854705468177853,0.2327801303534626,drummer8/session1/9_funk_96_beat_4-4_50.977-53.977.png
drummer7,drummer7/session3,drummer7/session3/151,soul,funk,98,1,4-4,drummer7/session3/151_soul_98_beat_4-4.mid,drummer7/session3/151_soul_98_beat_4-4.wav,88.1518,train,21.848,24.848,2,12.691966666666666,0.0680644070796058,1.1182659,1.2406278,0.16310188,0.24445908,-19.870682,58.1181,14.370058065839586,6.971540970252194,0.003127625274192067,0.043348121566222836,0.013939196,0.016568668,6522.982007639058,1277.8995335080376,4185.852445999445,495.1707699072467,0.07035672,0.056557342,0.3783640019615596,0.1580505321761446,drummer7/session3/151_soul_98_beat_4-4_21.848-24.848.png
drummer1,drummer1/session1,drummer1/session1/1,funk,funk,80,1,4-4,drummer1/session1/1_funk_80_beat_4-4.mid,drummer1/session1/1_funk_80_beat_4-4.wav,86.704688,train,15.37,18.37,3,11.450781333333332,0.1038006157175722,1.5929182,4.3094,0.1419144,0.26865378,-16.254707,87.75342,11.92977698876498,4.5829016944737555,0.0016072455550703605,0.03632624186458288,0.011180761,0.01716226,6523.152031406304,3146.423590064535,5396.4942622447,1107.8228195884185,0.1170013,0.13749127,0.15363191891758132,0.14777896419682038,drummer1/session1/1_funk_80_beat_4-4_15.37-18.37.png
drummer7,drummer7/session3,drummer7/session3/150,soul,funk,105,1,4-4,drummer7/session3/150_soul_105_beat_4-4.mid,drummer7/session3/150_soul_105_beat_4-4.wav,54.794089,train,6.343,9.343,2,7.132348166666667,0.109500862401417,1.5772897,3.9596848,0.3470748,0.5045837,-11.426221,65.89616,12.115743361221893,4.725981820379257,0.0009033371989671029,0.037993206024674375,0.027163535,0.0335324,7781.78289308877,3620.7615960583757,5448.398257455886,950.5101127034325,0.17125104,0.15816993,0.15212458404321125,0.14042865227912057,drummer7/session3/150_soul_105_beat_4-4_6.343-9.343.png
drummer7,drummer7/session3,drummer7/session3/133,soul,funk,105,1,4-4,drummer7/session3/133_soul_105_beat_4-4.mid,drummer7/session3/133_soul_105_beat_4-4.wav,61.685761,test,6.029,9.029,2,8.280960166666667,0.097267179698083,1.6911423,4.121912,0.22437066,0.33503422,-13.414712,75.33263,12.267622982361756,5.205669940836369,-0.000573300569658772,0.035557103234428004,0.017024416,0.02079191,7394.516158348361,4227.107728571337,5008.400553073509,1192.7169545136412,0.16754211,0.16691521,0.17992640885135366,0.17944008913209852,drummer7/session3/133_soul_105_beat_4-4_6.029-9.029.png
drummer1,drummer1/session1,drummer1/session1/2,funk,funk,80,1,4-4,drummer1/session1/2_funk_80_beat_4-4.mid,drummer1/session1/2_funk_80_beat_4-4.wav,86.914062,validation,3.016,6.016,3,11.485677,0.1035505623934594,1.7345706,3.791188,0.10944289,0.19256188,-15.429639,89.511314,12.146499278115558,4.51945352466628,0.0032046962169937983,0.03906430916289154,0.008841409,0.011607087,5679.066639904255,3219.3560795369926,5289.067143349315,1281.782782310489,0.08767364,0.12857844,0.18371936349560017,0.16207669292144725,drummer1/session1/2_funk_80_beat_4-4_3.016-6.016.png
drummer8,drummer8/session1,drummer8/session1/10,neworleans/funk,funk,82,1,4-4,drummer8/session1/10_neworleans-funk_82_beat_4-4.mid,drummer8/session1/10_neworleans-funk_82_beat_4-4.wav,152.240788,train,53.241,56.241,2,23.373464666666667,0.0394112516022972,1.6234664,3.8535244,0.50773585,0.7577922,-13.358155,63.14834,11.857773165943259,4.900954907429208,0.0013039036927282822,0.0270237166650117,0.03440264,0.044672117,7889.405391802989,3674.0378439684205,5539.032021962732,1133.172092900484,0.18380484,0.16253161,0.13960644668433184,0.12009952834623888,drummer8/session1/10_neworleans-funk_82_beat_4-4_53.241-56.241.png
drummer7,drummer7/session3,drummer7/session3/159,soul,funk,98,1,4-4,drummer7/session3/159_soul_98_beat_4-4.mid,drummer7/session3/159_soul_98_beat_4-4.wav,29.353321,train,0.612,3.612,3,1.8922201666666671,0.3066092589659616,0.8338032,2.21226,0.28836995,0.59745187,-18.732742,77.9322,10.424600188054251,5.108946689363215,0.0019336579095553452,0.0598444087432252,0.022465436,0.038116243,3803.0876169986213,3603.324087786344,2842.921961856426,2345.2535781661845,0.45786628,0.44893432,0.1288773236906645,0.10731347786966197,drummer7/session3/159_soul_98_beat_4-4_0.612-3.612.png
drummer8,drummer8/session1,drummer8/session1/7,funk,funk,80,1,4-4,drummer8/session1/7_funk_80_beat_4-4.mid,drummer8/session1/7_funk_80_beat_4-4.wav,155.7625,train,14.146,17.146,3,22.960416666666664,0.0577802744563036,1.5436951,4.0673537,0.37213957,0.5868503,-16.252485,70.643585,12.284646342151778,5.015771449434041,-0.0011017391527321555,0.04058080747853897,0.025268517,0.036826633,7826.261403331112,3661.848193122411,5452.078450378045,1223.6845199282197,0.1560499,0.15492693,0.12910324078614965,0.14095789251812374,drummer8/session1/7_funk_80_beat_4-4_14.146-17.146.png
drummer5,drummer5/session2,drummer5/session2/6,neworleans/secondline,funk,99,1,4-4,drummer5/session2/6_neworleans-secondline_99_beat_4-4.mid,drummer5/session2/6_neworleans-secondline_99_beat_4-4.wav,271.979975,train,38.577,41.577,3,42.329995833333335,0.0330906714731479,1.4309965,2.8526244,0.49600375,0.61253595,-8.89689,50.87246,12.019157280671012,5.284562828850119,-0.003647654240845012,0.0487610192631162,0.03845776,0.0399173,4454.997689034137,965.9377351152013,4462.814672177469,542.8443104467667,0.04173021,0.047696453,0.1563065557054482,0.10696176599361878,drummer5/session2/6_neworleans-secondline_99_beat_4-4_38.577-41.577.png
drummer8,drummer8/eval_session,drummer8/eval_session/9,soul/groove9,funk,105,1,4-4,drummer8/eval_session/9_soul-groove9_105_beat_4-4.mid,drummer8/eval_session/9_soul-groove9_105_beat_4-4.wav,36.55717,test,1.684,4.684,3,3.092861666666667,0.2461897351463474,1.6415714,4.443512,0.21054743,0.4037508,-19.502815,83.83584,12.078976630971008,4.809027168083469,0.004478376109369373,0.0553794221613363,0.014257928,0.025841398,7255.027658512602,3413.700768392394,5202.930902707471,1050.2029014367986,0.16049878,0.14453806,0.15087416379024848,0.17359641203715762,drummer8/eval_session/9_soul-groove9_105_beat_4-4_1.684-4.684.png
drummer7,drummer7/eval_session,drummer7/eval_session/10,soul/groove10,funk,102,1,4-4,drummer7/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer7/eval_session/10_soul-groove10_102_beat_4-4.wav,37.70954,test,14.818,17.817999999999998,3,3.2849233333333325,0.2386663958245049,1.6105436,4.1780643,0.3533686,0.60011226,-14.544993,69.313156,12.022260623017146,4.900730006910037,0.0042879526988266106,0.037667364680987275,0.025204066,0.040048566,7970.210131663187,3342.44939792815,5414.378962824981,791.6430100680286,0.16861351,0.13990887,0.13370056961909546,0.15895387619418416,drummer7/eval_session/10_soul-groove10_102_beat_4-4_14.818-17.817999999999998.png
drummer5,drummer5/eval_session,drummer5/eval_session/10,soul/groove10,funk,102,1,4-4,drummer5/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer5/eval_session/10_soul-groove10_102_beat_4-4.wav,37.624981,test,3.381,6.381,3,3.2708301666666664,0.2392027786007387,1.3481153,4.006569,0.06466138,0.14705111,-22.772196,99.515686,12.307685149391531,4.524122236174289,0.0008618000199653688,0.04334781805871914,0.0051326826,0.0096948575,7176.458752326333,3139.9619448609387,5647.885773993083,938.7314802158006,0.14809713,0.14317824,0.11201416622640589,0.14463192327234284,drummer5/eval_session/10_soul-groove10_102_beat_4-4_3.381-6.381.png
drummer7,drummer7/session3,drummer7/session3/49,funk,funk,112,1,4-4,drummer7/session3/49_funk_112_beat_4-4.mid,drummer7/session3/49_funk_112_beat_4-4.wav,33.326991,train,1.024,4.024,2,3.5544985,0.1800342551177212,1.6004481,3.6191247,0.11555041,0.2223538,-16.94147,82.83147,12.162969813321652,5.20159158129347,-0.00100032280486421,0.038385435403331516,0.009153567,0.015274993,6446.214652365038,2689.372017204643,5156.002431698031,1098.0955587835476,0.11176298,0.13911813,0.1315337746729815,0.10395872072246509,drummer7/session3/49_funk_112_beat_4-4_1.024-4.024.png
drummer7,drummer7/session2,drummer7/session2/79,funk,funk,100,1,4-4,drummer7/session2/79_funk_100_beat_4-4.mid,drummer7/session2/79_funk_100_beat_4-4.wav,23.635,train,0.218,3.218,3,0.9391666666666668,0.3807911994922783,1.4903941,3.47387,0.40165967,0.8382992,-14.376277,75.03952,11.979739950370535,4.879798278390161,-0.0003461820147288628,0.035079442150002756,0.02696617,0.05043015,6564.418975078336,2999.8661468622777,5599.645451685701,971.4548004392759,0.1280431,0.1503571,0.13021384670734615,0.09881715514381527,drummer7/session2/79_funk_100_beat_4-4_0.218-3.218.png
drummer5,drummer5/eval_session,drummer5/eval_session/1,funk/groove1,funk,138,1,4-4,drummer5/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer5/eval_session/1_funk-groove1_138_beat_4-4.wav,27.848757,test,5.338,8.338000000000001,3,1.6414594999999998,0.3231742084574905,1.4451815,2.715421,0.13872115,0.21483108,-14.363292,71.364685,12.490681063473,5.749309713841439,-0.0005986956117479272,0.04385406620914621,0.010997791,0.014032638,4958.61651894212,1915.387867710984,4561.880565465804,744.6168868905245,0.059879314,0.0903216,0.19541794420646952,0.12354418735561863,drummer5/eval_session/1_funk-groove1_138_beat_4-4_5.338-8.338000000000001.png
drummer1,drummer1/eval_session,drummer1/eval_session/3,soul/groove3,funk,86,1,4-4,drummer1/eval_session/3_soul-groove3_86_beat_4-4.mid,drummer1/eval_session/3_soul-groove3_86_beat_4-4.wav,44.716543,test,20.163,23.163,3,4.452757166666667,0.2012677947845834,1.5735693,3.6100838,0.36240947,0.7764415,-16.183756,81.9378,12.170480382939747,5.147130300508977,-0.00406374602612668,0.04705638966673763,0.023905186,0.04896076,5638.845705430149,3265.692511678619,4894.435538450681,1181.062839997886,0.09489325,0.13017361,0.17682282710743757,0.1543496532692121,drummer1/eval_session/3_soul-groove3_86_beat_4-4_20.163-23.163.png
drummer8,drummer8/eval_session,drummer8/eval_session/5,funk/groove5,funk,84,1,4-4,drummer8/eval_session/5_funk-groove5_84_beat_4-4.mid,drummer8/eval_session/5_funk-groove5_84_beat_4-4.wav,45.439006,test,18.452,21.452,2,5.5731676666666665,0.1320451420086082,1.8048687,4.698302,0.24629857,0.43267566,-18.052332,75.29385,11.783312984959895,4.659686994901683,-0.00022915465934210752,0.029957091495753815,0.01654348,0.027305324,8201.944714290948,2824.3524271791002,5733.320105491633,778.477319301987,0.1716914,0.13709526,0.18004521823556868,0.15120300564577832,drummer8/eval_session/5_funk-groove5_84_beat_4-4_18.452-21.452.png
drummer1,drummer1/session1,drummer1/session1/102,funk,funk,95,1,4-4,drummer1/session1/102_funk_95_beat_4-4.mid,drummer1/session1/102_funk_95_beat_4-4.wav,224.807558,train,6.724,9.724,3,34.46792633333333,0.0400342411975312,1.6192033,4.019488,0.18402481,0.37513557,-20.33961,82.81034,12.077443431928938,4.503408006866684,0.0027837901360497092,0.031840649536741046,0.013993339,0.02312215,8891.715833559636,3590.1575102384186,5429.58802880062,910.0552034436855,0.22146131,0.15324499,0.1416293421155433,0.13114381718147367,drummer1/session1/102_funk_95_beat_4-4_6.724-9.724.png
drummer1,drummer1/eval_session,drummer1/eval_session/5,funk/groove5,funk,84,1,4-4,drummer1/eval_session/5_funk-groove5_84_beat_4-4.mid,drummer1/eval_session/5_funk-groove5_84_beat_4-4.wav,45.687518,test,15.4,18.4,3,4.614586333333333,0.1969903464661836,1.6561525,3.682667,0.31878605,0.6316458,-16.3139,81.015045,12.209387806889552,5.017943078344534,-0.004482996354429834,0.039654763004856416,0.022217244,0.045792032,6582.115744089821,3320.4599030374507,5165.761699011897,949.483673564701,0.11633498,0.12964268,0.20667411339622038,0.16185900502477713,drummer1/eval_session/5_funk-groove5_84_beat_4-4_15.4-18.4.png
drummer5,drummer5/session2,drummer5/session2/8,neworleans/chacha,funk,124,1,4-4,drummer5/session2/8_neworleans-chacha_124_beat_4-4.mid,drummer5/session2/8_neworleans-chacha_124_beat_4-4.wav,115.856863,train,3.631,6.631,3,16.309477166666667,0.0776820618731926,1.8302933,4.5159826,0.09095386,0.13734956,-20.338438,89.61986,12.039883882789999,4.745741535582013,0.0052797002055381065,0.035818409543900434,0.0068418104,0.008701942,8647.715168226845,3305.745386998871,5868.795300914741,761.4691987256673,0.22178519,0.15472822,0.17623857438793444,0.20218223850331385,drummer5/session2/8_neworleans-chacha_124_beat_4-4_3.631-6.631.png
drummer5,drummer5/session2,drummer5/session2/9,neworleans/shuffle,funk,104,1,4-4,drummer5/session2/9_neworleans-shuffle_104_beat_4-4.mid,drummer5/session2/9_neworleans-shuffle_104_beat_4-4.wav,130.782434,train,24.225,27.225,2,19.79707233333333,0.0458777208566098,1.489038,3.4597876,0.3509823,0.5721568,-8.726588,66.73487,12.729653421850383,5.368389891951544,-0.004995037564813316,0.042673753906067785,0.030764287,0.03643907,3720.422010047644,1258.7820748510849,4199.186366987776,741.1428881276499,0.024054898,0.023441404,0.13429507653502062,0.15041670882720595,drummer5/session2/9_neworleans-shuffle_104_beat_4-4_24.225-27.225.png
drummer8,drummer8/session1,drummer8/session1/2,funk,funk,95,1,4-4,drummer8/session1/2_funk_95_beat_4-4.mid,drummer8/session1/2_funk_95_beat_4-4.wav,161.365803,train,26.695,29.695,3,23.8943005,0.0557738990088253,1.4717923,3.6016948,0.44887733,0.6444897,-13.749084,69.37004,13.205786409938124,6.112196734870205,0.00514914083053987,0.05717937524278496,0.03492298,0.04352028,4973.4991530644265,3399.318094159843,4160.586262089909,997.0702971976484,0.07609226,0.12729855,0.14066409004259,0.11493377812062436,drummer8/session1/2_funk_95_beat_4-4_26.695-29.695.png
drummer5,drummer5/session2,drummer5/session2/11,soul,funk,96,1,4-4,drummer5/session2/11_soul_96_beat_4-4.mid,drummer5/session2/11_soul_96_beat_4-4.wav,132.277344,train,8.069,11.069,2,20.046224,0.0453592415644511,1.228986,3.9746873,0.117610626,0.2589339,-19.828876,91.97766,12.165711431641801,4.691268341258814,0.0004586291366591866,0.039503625725188715,0.008913395,0.017992923,6394.160761464146,3486.1410627265122,5244.521657190936,1220.0453364315747,0.13261664,0.14130425,0.0915760395768843,0.1097723380431988,drummer5/session2/11_soul_96_beat_4-4_8.069-11.069.png
drummer7,drummer7/session3,drummer7/session3/67,neworleans/funk,funk,93,1,4-4,drummer7/session3/67_neworleans-funk_93_beat_4-4.mid,drummer7/session3/67_neworleans-funk_93_beat_4-4.wav,123.825213,train,28.904,31.904,3,17.637535500000002,0.0726830972622675,1.4077755,2.9108744,0.46422693,0.65514046,-10.228941,55.27577,12.771960262700835,6.1603051108877205,-0.001564039324370154,0.040809603465809176,0.036710665,0.04195494,4976.041734968027,1814.799647686411,4220.539902013428,747.8448151150404,0.053850934,0.06960219,0.16623654961704962,0.10823228729284026,drummer7/session3/67_neworleans-funk_93_beat_4-4_28.904-31.904.png
drummer7,drummer7/eval_session,drummer7/eval_session/9,soul/groove9,funk,105,1,4-4,drummer7/eval_session/9_soul-groove9_105_beat_4-4.mid,drummer7/eval_session/9_soul-groove9_105_beat_4-4.wav,36.554789,test,22.23,25.23,2,4.0924648333333336,0.164137180493642,1.6180911,4.584059,0.2639907,0.47372937,-14.861526,77.68764,12.290577590801645,4.795117434241966,0.004320637888582575,0.03730497125588009,0.019824484,0.030762987,6783.373695967599,3819.5819219163427,5211.134415853855,1201.8218766626565,0.13102995,0.14769663,0.16537554910797694,0.19372762048317108,drummer7/eval_session/9_soul-groove9_105_beat_4-4_22.23-25.23.png
drummer1,drummer1/session1,drummer1/session1/100,neworleans/secondline,funk,94,1,4-4,drummer1/session1/100_neworleans-secondline_94_beat_4-4.mid,drummer1/session1/100_neworleans-secondline_94_beat_4-4.wav,135.365719,train,26.813,29.813,3,19.560953166666668,0.0664865526256319,1.3736386,2.9726055,0.38836303,0.5430757,-8.253128,62.06391,12.380962176259619,5.0433597846168,-0.0015393222337506897,0.0428407315529007,0.031041933,0.033537716,4561.98836592498,2137.7949894987014,4573.6734620853,870.0596704071604,0.04867105,0.081011474,0.14519318418017904,0.10673978932741546,drummer1/session1/100_neworleans-secondline_94_beat_4-4_26.813-29.813.png
drummer5,drummer5/session2,drummer5/session2/10,neworleans/funk,funk,102,1,4-4,drummer5/session2/10_neworleans-funk_102_beat_4-4.mid,drummer5/session2/10_neworleans-funk_102_beat_4-4.wav,190.222944,train,97.387,100.387,2,29.703824,0.0315419363922787,1.581983,4.0193696,0.17948316,0.28105304,-15.887747,78.6883,12.28903089241225,4.54031178579409,0.0022380815201316104,0.04077741426136105,0.013724228,0.018696701,8199.593503616938,3190.2104678131805,5920.496901979664,839.6988204394117,0.14682311,0.14622031,0.1070025641723988,0.09794803802569536,drummer5/session2/10_neworleans-funk_102_beat_4-4_97.387-100.387.png
drummer7,drummer7/eval_session,drummer7/eval_session/4,soul/groove4,funk,80,1,4-4,drummer7/eval_session/4_soul-groove4_80_beat_4-4.mid,drummer7/eval_session/4_soul-groove4_80_beat_4-4.wav,47.73125,test,17.14,20.14,3,4.955208333333334,0.1885557155951289,1.4422109,4.4314885,0.20604543,0.39092448,-18.398493,79.67083,12.464715015726801,4.925919657090845,0.005152771820146457,0.038199697445868944,0.015789097,0.026050923,7423.490215696882,3801.5391935585258,4924.447439747414,1118.0555981115851,0.15343931,0.13876687,0.09516329126611213,0.11622763459803381,drummer7/eval_session/4_soul-groove4_80_beat_4-4_17.14-20.14.png
drummer8,drummer8/session1,drummer8/session1/19,funk,funk,108,1,4-4,drummer8/session1/19_funk_108_beat_4-4.mid,drummer8/session1/19_funk_108_beat_4-4.wav,186.767511,test,13.152,16.152,3,28.127918500000003,0.0481882526131646,1.2796993,3.5075116,0.30288157,0.6956325,-16.088303,75.48322,12.375077820814477,5.14871614764706,0.00039329366571677106,0.03212136145981601,0.021507708,0.04645936,6917.047784536784,2832.269280559347,5649.097776495818,1042.0729555199937,0.1058494,0.13651644,0.10026614092994857,0.09873057214701092,drummer8/session1/19_funk_108_beat_4-4_13.152-16.152.png
